10748,39,0.133969,0.133969,51.0156,1378568127274,30213,5
10749,39,0.215541,0.297114,544.623,1378568287506,11136,6
10750,39,0.271606,0.383734,2.93259,1378568326066,36214,7
10751,39,0.353678,0.599894,791.462,1378568381839,14456,4
10752,39,0.464113,0.905854,680.493,1378568404206,7105,7
10753,39,0.491105,0.626063,112.844,1378568417510,6088,6
10754,39,0.461705,0.285305,322.959,1378568428662,10471,9
10755,39,0.414571,0.0846341,866.564,1378568445405,7456,8
10756,39,0.474573,0.954594,356.878,1378568458189,2992,4
10757,39,0.520747,0.936311,170.143,1378568465741,2392,4
10758,39,0.595344,0.879939,12.3545,1378568471284,3801,5
10759,39,0.600106,0.344733,353.947,1378568477844,6672,10
10760,39,0.660698,0.989649,949.518,1378568488596,7119,10
10761,39,0.699762,0.990535,48.8234,1378568498891,2808,4
10762,39,0.664609,0.554323,313.061,1378568504699,8072,11
10763,39,0.658467,0.564643,94.7027,1378568518283,4664,7
10764,39,0.713633,0.836972,52.6873,1378568526835,3112,5
10765,39,0.738755,0.335854,977.731,1378568532682,5456,8
10766,39,0.676561,0.332652,178.201,1378568542778,7592,10
10767,39,0.682722,0.99792,692.786,1378568552858,4343,6
10768,39,0.63397,0.392413,844.519,1378568559457,8136,11
10769,39,0.671911,0.724144,721.649,1378568569969,8032,11
10770,39,0.590081,0.171349,369.598,1378568580944,4497,6
10771,39,0.562635,0.716083,80.2151,1378568587656,6080,10
10772,39,0.582688,0.754845,570.781,1378568596976,6656,10
10773,39,0.621283,0.950594,556.938,1378568606304,2632,4
10774,39,0.578515,0.409294,662.144,1378568611440,3200,5
10775,39,0.603194,0.58265,143.502,1378568616783,4593,7
10776,39,0.603818,0.338892,110.305,1378568623966,4905,7
10777,39,0.499172,0,24.8153,1378568631559,3480,4
10778,39,0.533978,0.740476,275.006,1378568638182,5729,9
10779,39,0.503844,0.422802,780.524,1378568649479,2159,4
10780,39,0.539518,0.528088,30.7267,1378568653926,3801,6
10781,39,0.544881,0.769709,13.6896,1378568661862,6216,8
10782,39,0.519074,0.496779,135.742,1378568672622,7343,10
10783,39,0.513347,0.893318,926.357,1378568683805,4152,6
10784,39,0.536683,0.642657,262.874,1378568691589,3360,5
10785,39,0.534299,0.558812,528.408,1378568698580,3361,5
10786,39,0.541552,0.411422,455.233,1378568705116,3712,5
10787,39,0.644993,0.985864,506.925,1378568711316,5872,10
10788,39,0.554393,0,370.181,1378568720180,8024,10
10789,39,0.611484,0.993707,202.023,1378568732043,5865,10
10790,39,0.622258,0.635833,907.022,1378568740291,2968,5
10791,39,0.634752,0.894652,598.356,1378568745771,2408,4
10792,39,0.641019,0.559449,345.741,1378568750459,7320,11
10793,39,0.62592,0.742329,141.027,1378568761706,6649,8
10794,39,0.597731,0.360763,9.40058,1378568771162,3592,5
10795,39,0.571882,0.300327,937.903,1378568778258,4848,7
10796,39,0.624025,0.932848,563.342,1378568787218,4264,7
10797,39,0.595257,0.698184,364.743,1378568794314,5511,11
10798,39,0.671923,0.601141,651.553,1378568802801,5528,10
10799,39,0.622183,0.496308,229.049,1378568811161,4983,8
10800,39,0.612462,0.538618,989.303,1378568818729,6351,11
