20439,64,0.810858,0.810858,879.95,1379686666949,67081,8
20440,64,0.816503,0.822148,982.779,1379686827515,37029,5
20441,64,0.698493,0.462473,177.333,1379686886666,4909,4
20442,64,0.688884,0.660058,448.96,1379686951446,8930,8
20443,64,0.678145,0.635189,151.932,1379686966851,7425,6
20444,64,0.669882,0.628567,559.256,1379686979119,12729,11
20445,64,0.702118,0.895535,474.85,1379686996372,6160,5
20446,64,0.667905,0.428408,998.86,1379687006867,7982,7
20447,64,0.648548,0.493693,356.413,1379687017477,12531,7
20448,64,0.674818,0.911248,403.676,1379687038043,6019,6
20449,64,0.640965,0.472333,375.391,1379687053980,5245,6
20450,64,0.553575,0,127.902,1379687061972,11467,7
20451,64,0.569299,0.619713,398.51,1379687077665,15015,10
20452,64,0.564128,0.60835,128.774,1379687096250,4726,6
20453,64,0.536415,0.35806,242.178,1379687104123,4861,6
20454,64,0.566708,0.931498,673.214,1379687111600,3758,5
20455,64,0.57342,0.962649,692.232,1379687117653,2494,4
20456,64,0.584474,0.538956,337.198,1379687122795,5503,6
20457,64,0.611983,0.768778,660.442,1379687130929,11027,9
20458,64,0.600334,0.79476,166.45,1379687145068,7861,8
20459,64,0.628983,0.758826,78.0968,1379687155771,3599,4
20460,64,0.656861,0.227019,361.226,1379687161554,9526,10
20461,64,0.668862,0.739726,470.728,1379687173443,8442,9
20462,64,0.705132,0.971045,600.697,1379687184260,6123,5
20463,64,0.756589,0.872632,564.242,1379687193418,8300,9
20464,64,0.753158,0.897189,269.561,1379687204313,8564,5
20465,64,0.742035,0.851417,488.661,1379687215199,9122,9
20466,64,0.77519,0.870512,172.75,1379687226625,10399,10
20467,64,0.753175,0.548622,43.9215,1379687240199,9554,8
20468,64,0.765459,0.917601,823.698,1379687252146,5954,6
20469,64,0.78382,0.942443,275.096,1379687260153,9696,9
20470,64,0.836968,0.758493,661.273,1379687273567,6196,7
20471,64,0.843747,0.807518,181.733,1379687282450,7079,7
20472,64,0.832222,0.855794,223.376,1379687292208,6348,8
20473,64,0.825887,0.809284,494.648,1379687301701,6863,8
20474,64,0.831008,0.948401,182.282,1379687312226,5899,8
20475,64,0.828008,0.821419,962.109,1379687321408,2921,4
20476,64,0.826146,0.851884,312.425,1379687327914,7373,9
20477,64,0.830468,0.591849,772.252,1379687337752,5620,5
20478,64,0.827614,0.889061,12.2625,1379687346634,4809,4
20479,64,0.80519,0.718198,455.076,1379687353631,6704,7
20480,64,0.811381,0.820397,318.872,1379687363785,9009,11
20481,64,0.822434,0.918051,935.049,1379687375411,10818,11
20482,64,0.832798,0.959437,725.832,1379687389300,4918,5
20483,64,0.828556,0.766862,790.848,1379687396558,6769,8
20484,64,0.772247,0.385311,44.085,1379687405588,6608,8
20485,64,0.758221,0.681156,349.306,1379687414515,5307,7
20486,64,0.752281,0.792491,295.707,1379687422247,3302,5
20487,64,0.762407,0.693101,625.969,1379687427738,3361,4
20488,64,0.765946,0.92446,620.927,1379687433183,6261,9
20489,64,0.771781,0.776543,875.81,1379687442153,8710,11
20490,64,0.78303,0.932893,311.673,1379687453664,7414,11
20491,64,0.759972,0.687466,35.5514,1379687467769,8681,10
20492,64,0.724818,0.6079,142.542,1379687478911,4202,6
20493,64,0.744114,0.959822,128.169,1379687486165,5279,8
20494,64,0.776314,0.707313,644.883,1379687493784,11629,10
20495,64,0.806312,0.981131,248.47,1379687507934,5071,4
20496,64,0.781399,0.543361,136.075,1379687515071,12619,9
20497,64,0.783904,0.718157,459.565,1379687530161,11410,11
20498,64,0.788448,0.969897,368.511,1379687544429,3117,4
20499,64,0.792261,0.814675,867.978,1379687549992,7135,7
20500,64,0.775124,0.761519,984.42,1379687559427,8121,10
20501,64,0.780094,0.737169,728.715,1379687570237,5157,6
20502,64,0.810963,0.916589,272.369,1379687577938,5830,9
20503,64,0.782637,0.67656,88.5609,1379687585974,6655,7
20504,64,0.784974,0.730679,735.311,1379687596098,5061,4
20505,64,0.7766,0.897395,698.778,1379687603277,6713,8
20506,64,0.782115,0.598512,24.932,1379687612420,11587,9
20507,64,0.807651,0.973516,940.687,1379687626372,5873,6
20508,64,0.793387,0.827259,269.862,1379687634873,9018,7
20509,64,0.79782,0.859003,603.562,1379687646114,8573,9
20510,64,0.819658,0.979893,455.304,1379687657475,7796,4
20511,64,0.798793,0.528528,529.871,1379687667806,14653,10
20512,64,0.756387,0.492523,8.57131,1379687685489,8315,10
20513,64,0.758182,0.694508,219.357,1379687696427,9239,7
20514,64,0.758445,0.733309,2.86428,1379687707716,3932,5
20515,64,0.724496,0.557911,266.385,1379687714193,3534,5
20516,64,0.751636,0.869911,983.193,1379687719946,10165,11
20517,64,0.734876,0.805914,483.839,1379687732958,9828,11
20518,64,0.707828,0.55678,920.538,1379687745084,15495,11
20519,64,0.716721,0.947937,134.08,1379687762777,10715,11
20520,64,0.701675,0.829426,224.328,1379687775683,9447,9
20521,64,0.707675,0.588526,133.721,1379687787586,5050,4
20522,64,0.683488,0.250662,581.716,1379687795114,10613,7
20523,64,0.665785,0.517474,191.515,1379687808092,8896,8
20524,64,0.659034,0.665795,782.777,1379687819292,9267,11
20525,64,0.673765,0.70523,382.123,1379687831456,3406,4
20526,64,0.659465,0.726906,513.473,1379687837103,5134,5
20527,64,0.668132,0.892585,854.672,1379687843973,5580,7
20528,64,0.686411,0.739567,342.871,1379687851852,9122,6
20529,64,0.684289,0.926722,101.149,1379687862971,9680,10
20530,64,0.673925,0.725783,698.437,1379687875061,6646,6
20531,64,0.706513,0.914407,725.316,1379687883812,4549,5
20532,64,0.745996,0.645487,233.366,1379687890835,9842,10
20533,64,0.752877,0.586289,839.855,1379687902914,10317,9
20534,64,0.758731,0.724332,81.6361,1379687915587,11393,6
20535,64,0.754248,0.660402,107.364,1379687928898,4409,5
20536,64,0.769404,0.878467,864.932,1379687935336,8073,9
20537,64,0.7666,0.864539,441.009,1379687945443,12072,9
20538,64,0.766196,0.735535,366.268,1379687959776,5854,5
20539,64,0.7684,0.948753,0.467299,1379687967830,7519,7
20540,64,0.724935,0.291133,550.107,1379687977386,3603,4
20541,64,0.711852,0.783581,830.886,1379687983100,5343,6
20542,64,0.732556,0.852524,661.565,1379687990921,6705,9
20543,64,0.77377,0.998432,338.394,1379687999979,7812,8
20544,64,0.799295,0.979585,869.175,1379688012477,4546,4
20545,64,0.81891,0.856551,250.023,1379688019707,7570,11
20546,64,0.825695,0.946314,438.411,1379688029242,5533,6
20547,64,0.803137,0.638959,116.342,1379688037563,5972,5
20548,64,0.809031,0.794476,707.69,1379688046018,6086,6
20549,64,0.776255,0.620999,592.289,1379688054124,7976,9
20550,64,0.817837,0.706951,230.24,1379688064524,6586,6
20551,64,0.831214,0.917352,305.605,1379688073539,8294,7
20552,64,0.818524,0.725623,31.04,1379688084935,5519,5
20553,64,0.81508,0.963991,992.075,1379688092809,5861,6
20554,64,0.807796,0.90674,17.2708,1379688100900,5139,5
20555,64,0.807079,0.849385,390.639,1379688108742,7289,9
20556,64,0.784216,0.717688,59.87,1379688118854,3336,4
20557,64,0.808768,0.884474,772.051,1379688124330,10330,9
20558,64,0.806796,0.774752,108.585,1379688137315,5791,8
20559,64,0.820586,0.758907,658.777,1379688145037,4129,6
20560,64,0.836092,0.862011,766.82,1379688150957,7475,9
20561,64,0.804764,0.604067,417.27,1379688160298,6130,7
20562,64,0.787995,0.557931,749.034,1379688168886,3222,4
20563,64,0.765186,0.735902,55.7152,1379688174348,5663,9
20564,64,0.729985,0.554737,884.006,1379688182037,5548,7
20565,64,0.719044,0.739969,530.488,1379688189600,5395,8
20566,64,0.728631,0.813565,234.097,1379688197586,7325,9
20567,64,0.700186,0.600017,88.087,1379688207110,4466,6
20568,64,0.699507,0.767964,267.535,1379688213796,4437,6
20569,64,0.675143,0.515267,203.726,1379688220551,3527,5
20570,64,0.651235,0.62293,524.245,1379688226117,8247,10
20571,64,0.663446,0.726177,14.7007,1379688236207,6243,7
20572,64,0.668233,0.605805,827.976,1379688244146,7930,8
20573,64,0.677773,0.831298,909.182,1379688253903,9680,9
20574,64,0.702065,0.797655,398.708,1379688265513,8275,11
20575,64,0.704717,0.766491,453.833,1379688277006,5346,8
20576,64,0.693687,0.703269,767.158,1379688284332,5322,8
20577,64,0.723743,0.900578,55.1893,1379688291452,4935,6
20578,64,0.716718,0.697707,69.5469,1379688298679,4338,7
20579,64,0.733614,0.684228,425.119,1379688305180,7317,5
20580,64,0.739784,0.684628,698.464,1379688314491,9456,9
20581,64,0.751267,0.841008,485.687,1379688325528,5903,9
20582,64,0.786316,0.956296,192.06,1379688333941,9521,7
20583,64,0.798569,0.953834,923.567,1379688345905,6433,8
20584,64,0.799398,0.805938,267.437,1379688354181,9214,10
20585,64,0.813153,0.904046,764.504,1379688365439,7141,8
20586,64,0.836324,0.934978,86.4614,1379688374789,4412,6
20587,64,0.836208,0.899414,381.853,1379688381827,5543,6
20588,64,0.838347,0.719097,881.317,1379688389278,4605,7
20589,64,0.831072,0.61148,341.709,1379688395789,5255,6
20590,64,0.846944,0.843353,173.909,1379688404334,5820,11
20591,64,0.854974,0.921307,584.295,1379688411998,6896,5
20592,64,0.848279,0.889345,597.539,1379688421109,4673,6
20593,64,0.846404,0.935079,67.4999,1379688427562,7031,5
20594,64,0.85821,0.923998,146.098,1379688436437,5048,6
20595,64,0.831254,0.634489,395.002,1379688443518,5331,7
20596,64,0.819927,0.821706,676.235,1379688451024,9870,8
20597,64,0.806113,0.761277,758.808,1379688463386,7368,9
20598,64,0.799328,0.651251,539.453,1379688472886,6621,9
20599,64,0.769331,0.311506,992.097,1379688481161,8883,8
20600,64,0.779549,0.945528,373.343,1379688492086,11849,9
20601,64,0.770321,0.82903,646.212,1379688506409,8876,10
20602,64,0.745012,0.636257,72.173,1379688517474,6086,6
20603,64,0.667787,0.162825,671.515,1379688525363,3465,4
20604,64,0.670736,0.953496,932.818,1379688531095,6240,5
20605,64,0.671798,0.645101,471.195,1379688539376,6237,8
20606,64,0.672588,0.82961,928.255,1379688547437,8446,11
20607,64,0.667554,0.710936,593.091,1379688560104,7183,6
20608,64,0.669813,0.673841,771.483,1379688569917,4663,5
20609,64,0.707414,0.687516,389.677,1379688576458,10991,10
20610,64,0.631577,0.187155,406.523,1379688591221,11720,9
20611,64,0.6236,0.749259,652.017,1379688605020,4197,5
20612,64,0.649798,0.89824,814.176,1379688611519,6914,8
20613,64,0.692547,0.590312,897.639,1379688620384,7530,8
20614,64,0.674853,0.77656,796.195,1379688629598,4831,7
20615,64,0.708533,0.981896,717.414,1379688636282,10252,11
20616,64,0.707439,0.818671,245.935,1379688648771,12004,11
20617,64,0.686891,0.505457,780.751,1379688662979,5231,6
20618,64,0.629456,0.099496,590,1379688670126,9428,4
20619,64,0.627646,0.66941,927.043,1379688682681,6239,10
20620,64,0.679815,0.708853,569.288,1379688690648,5946,7
20621,64,0.695108,0.902182,215.842,1379688699730,10025,5
20622,64,0.654794,0.4951,282.894,1379688711371,7034,6
20623,64,0.694754,0.989911,929.291,1379688720271,20953,11
20624,64,0.690381,0.732835,146.56,1379688744505,5324,5
20625,64,0.588841,0,226.081,1379688751454,14017,5
20626,64,0.506491,0,601.839,1379688767723,8299,4
20627,64,0.525498,0.695524,333.371,1379688778154,5697,6
20628,64,0.521024,0.0547542,512.752,1379688970511,6002,4
20629,64,0.545564,0.914819,907.391,1379688978925,11552,11
20630,64,0.559412,0.847334,271.867,1379688992614,7880,5
20631,64,0.558255,0.890605,783.202,1379689002455,7365,10
20632,64,0.584473,0.757278,627.224,1379689011687,8042,8
20633,64,0.582447,0.96965,795.37,1379689021507,12300,7
20634,64,0.593476,0.843127,473.261,1379689035939,11193,10
20635,64,0.679268,0.824422,332.942,1379689049013,5273,7
20636,64,0.752406,0.726549,831.6,1379689056407,8220,9
20637,64,0.757886,0.75032,356.139,1379689066142,10094,8
20638,64,0.82149,0.690795,826.331,1379689078151,6088,6
20639,64,0.818465,0.884571,21.9113,1379689086308,9879,7
20640,64,0.826287,0.925558,998.58,1379689098207,9110,6
20641,64,0.791514,0.542869,793.512,1379689109240,7607,10
