11657,41,0.1663,0.1663,150.201,1378581352825,10684,4
11663,41,0.248649,0.330998,345.398,1378581488644,18735,5
11667,41,0.293627,0.383581,533.735,1378581545517,27955,7
11670,41,0.38864,0.67368,182.931,1378581578805,18485,9
11673,41,0.487688,0.88388,730.617,1378581611575,21233,10
11675,41,0.453546,0.282838,326.953,1378581638109,9805,5
11677,41,0.460513,0.502313,164.783,1378581658385,16485,4
11679,41,0.440239,0.298326,538.788,1378581684185,22640,10
11681,41,0.427467,0.325286,714.274,1378581720328,15341,5
11683,41,0.458979,0.742593,840.02,1378581765781,32179,11
11684,41,0.477901,0.355511,674.987,1378581806682,9288,5
11685,41,0.515531,0.707298,602.807,1378581823391,5666,4
11686,41,0.557544,0.803719,517.926,1378581833487,12747,9
11687,41,0.54379,0.536142,585.813,1378581851609,14256,8
11688,41,0.524084,0.686816,130.016,1378581870501,15209,9
11689,41,0.581516,0.857161,687.811,1378581889506,11935,11
11690,41,0.603322,0.720364,304.43,1378581906832,16337,11
11691,41,0.670609,0.971199,40.7084,1378581927831,8032,6
11692,41,0.693617,0.555367,380.343,1378581939715,8428,8
11693,41,0.694718,0.7536,677.46,1378581951287,19967,6
11694,41,0.699865,0.406979,341.749,1378581974771,5828,4
11695,41,0.719912,0.907772,326.453,1378581983647,10905,11
11696,41,0.703573,0.640332,520.699,1378581999256,22005,6
11697,41,0.72981,0.798509,664.131,1378582024950,16231,7
11698,41,0.760108,0.989793,341.458,1378582045071,10171,6
11699,41,0.764997,0.906055,627.406,1378582058522,24524,7
11700,41,0.694807,0.0184613,428.526,1378582087049,13969,5
11701,41,0.346466,0,507.857,1378582107124,11784,10
11702,41,0.36161,0.70681,873.65,1378582125215,16984,9
11703,41,0.337939,0.51689,275.042,1378582146190,10002,4
11704,41,0.365763,0.685223,46.6384,1378582158670,9836,9
11705,41,0.356598,0.81612,84.7462,1378582171239,17347,11
11706,41,0.360799,0.682344,115.284,1378582193647,14843,10
11707,41,0.366967,0.86019,317.129,1378582210715,7720,8
11708,41,0.300544,0.325556,368.829,1378582220878,8893,8
11710,41,0.26092,0.509819,27.5811,1378582231904,6574,5
11711,41,0.318782,0.597078,933.854,1378582240902,15368,11
11712,41,0.630605,0.606024,109.946,1378582258741,13478,10
11713,41,0.575798,0.15874,802.411,1378582274969,7502,5
11714,41,0.571113,0.470041,561.165,1378582285402,6681,4
11715,41,0.575577,0.729861,567.002,1378582294906,14529,7
11716,41,0.553012,0.590464,454.804,1378582311916,9399,8
11717,41,0.537007,0.522299,618.298,1378582323516,12359,11
11718,41,0.542424,0.91436,218.801,1378582339306,8507,5
11720,41,0.573147,0.632783,382.722,1378582350180,9029,9
11721,41,0.608429,0.862642,270.843,1378582361906,11144,11
11722,41,0.626673,0.779514,53.3457,1378582375377,6568,9
11723,41,0.619772,0.537015,341.986,1378582385363,8676,6
11724,41,0.694764,0.908658,779.358,1378582396138,11300,7
11725,41,0.709238,0.614789,796.556,1378582409517,6713,7
11727,41,0.709901,0.736491,15.877,1378582418270,8480,7
11728,41,0.702631,0.517754,502.214,1378582428811,8330,9
11730,41,0.576752,0,82.2651,1378582440251,15980,11
11732,41,0.54882,0.635042,32.7048,1378582459651,17366,7
11734,41,0.546445,0.60903,165.864,1378582479102,4419,7
11735,41,0.519158,0.58977,450.179,1378582485847,5548,6
11737,41,0.530008,0.888013,956.924,1378582494674,8713,11
11739,41,0.51454,0.382336,277.841,1378582512875,8431,10
