115868,15486,1,0,540,540,354.167,743,222,540,540,450
115869,15486,2,39854,554,542,363.861,743,222,540,540,450
115870,15486,3,52381,565,553,357.198,743,222,540,540,450
115871,15486,4,59292,582,550,373.786,743,222,540,540,450
115872,15487,1,0,540,540,36.7777,548,92,540,540,450
115873,15487,2,5360,534,528,39.7163,548,92,540,540,450
115874,15487,3,8624,529,513,43.2995,548,92,540,540,450
115875,15487,4,11840,530,497,47.1795,548,92,540,540,450
115876,15487,5,17088,527,481,51.0134,548,92,540,540,450
115877,15487,6,19728,517,468,53.9916,548,92,540,540,450
115878,15487,7,21943,505,457,56.3558,548,92,540,540,450
115879,15487,8,23752,490,450,57.5358,548,92,540,540,450
115880,15487,9,28856,473,452,56.3148,548,92,540,540,450
115881,15488,1,0,540,540,690.559,545,434,540,540,450
115882,15488,2,7704,539,556,668.565,545,434,540,540,450
115883,15488,3,11759,552,549,678.191,545,434,540,540,450
115884,15488,4,13983,555,535,697.347,545,434,540,540,450
115885,15488,5,16392,548,522,716.186,545,434,540,540,450
115886,15488,6,18895,536,514,726.829,545,434,540,540,450
115887,15488,7,21063,521,508,730.728,545,434,540,540,450
115888,15488,8,23383,506,503,728.767,545,434,540,540,450
115889,15489,1,0,540,540,71.3664,903,691,540,540,450
115890,15489,2,3159,539,525,69.0855,903,691,540,540,450
115891,15489,3,5559,555,525,74.0859,903,691,540,540,450
115892,15489,4,7255,571,529,79.6562,903,691,540,540,450
115893,15489,5,9239,587,535,85.5232,903,691,540,540,450
115894,15489,6,11335,599,545,90.7578,903,691,540,540,450
115895,15489,7,13151,610,557,95.9547,903,691,540,540,450
115896,15489,8,15007,618,570,100.294,903,691,540,540,450
115897,15490,1,0,540,540,757.929,426,612,540,540,450
115898,15490,2,4735,550,554,753.704,426,612,540,540,450
115899,15490,3,6560,565,561,735.52,426,612,540,540,450
115900,15490,4,7904,576,551,712.919,426,612,540,540,450
115901,15490,5,9767,561,545,731.188,426,612,540,540,450
115902,15490,6,11231,545,539,749.279,426,612,540,540,450
115903,15490,7,12455,531,532,761.672,426,612,540,540,450
115904,15490,8,13719,518,525,770.456,426,612,540,540,450
115905,15490,9,14887,507,515,770.889,426,612,540,540,450
115906,15490,10,16135,500,502,760.817,426,612,540,540,450
115907,15490,11,17247,488,491,755.35,426,612,540,540,450
115908,15491,1,0,540,540,125.283,410,880,540,540,450
115909,15491,2,7800,520,540,128.674,410,880,540,540,450
115910,15491,3,10791,540,540,125.043,410,880,540,540,450
115911,15491,4,11775,559,533,117.863,410,880,540,540,450
115912,15492,1,0,540,540,466.039,590,296,540,540,450
115913,15492,2,2024,540,528,482.123,590,296,540,540,450
115914,15492,3,5248,549,516,500.088,590,296,540,540,450
115915,15492,4,6464,562,505,517.219,590,296,540,540,450
115916,15492,5,8128,577,497,529.726,590,296,540,540,450
115917,15492,6,9288,593,497,530.207,590,296,540,540,450
115918,15492,7,10632,608,504,519.863,590,296,540,540,450
115919,15492,8,11864,624,496,527.656,590,296,540,540,450
115920,15492,9,13015,633,483,542.211,590,296,540,540,450
